transaction_id,customer_id,receiver_id, amount ,transaction_date,transaction_time,device_type,status,is_fraud,day_type
TXN00976,CUST0146,RECV0061,125.7,23-05-2026,04:24:38,WEB,SUCCESSFUL,0,Weekend
TXN00977,CUST0050,RECV0087,2047.7,12-04-2026,05:49:49,ANDROID,SUCCESSFUL,0,Weekend
TXN00978,CUST0210,RECV0108,5499,01-04-2026,10:49:23,IOS,SUCCESSFUL,0,Weekday
TXN00979,CUST0163,RECV0101,288.75,09-05-2026,15:48:29,IOS,SUCCESSFUL,0,Weekend
TXN00980,CUST0081,RECV0001,4127.89,15-02-2026,14:41:11,IOS,SUCCESSFUL,0,Weekend
TXN00981,CUST0197,RECV0108,1675.97,29-05-2026,00:39:14,WEB,SUCCESSFUL,0,Weekday
TXN00982,CUST0258,RECV0105,1775.64,21-01-2026,19:15:10,IOS,SUCCESSFUL,0,Weekday
TXN00983,CUST0047,RECV0012,1758.54,05-04-2026,12:35:32,WEB,SUCCESSFUL,0,Weekend
TXN00984,CUST0235,RECV0062,689.02,05-04-2026,06:20:08,WEB,SUCCESSFUL,0,Weekend
TXN00985,CUST0106,RECV0063,4975.66,28-05-2026,07:50:11,IOS,SUCCESSFUL,0,Weekday
TXN00986,CUST0209,RECV0099,1816.96,14-05-2026,08:56:45,IOS,SUCCESSFUL,0,Weekday
TXN00987,CUST0013,RECV0016,2803.65,23-04-2026,23:49:02,IOS,SUCCESSFUL,0,Weekday
TXN00988,CUST0226,RECV0027,1755.35,20-04-2026,18:48:50,IOS,SUCCESSFUL,0,Weekday
TXN00989,CUST0188,RECV0037,1242.36,16-04-2026,06:16:06,IOS,SUCCESSFUL,0,Weekday
TXN00990,CUST0038,RECV0126,1996.2,28-04-2026,10:18:44,IOS,SUCCESSFUL,0,Weekday
TXN00991,CUST0133,RECV0073,1499.36,26-05-2026,16:18:01,ANDROID,SUCCESSFUL,0,Weekday
TXN00992,CUST0186,RECV0118,4672.03,16-03-2026,22:28:43,IOS,SUCCESSFUL,1,Weekday
TXN00993,CUST0066,RECV0099,2807.06,07-02-2026,00:54:13,ANDROID,SUCCESSFUL,0,Weekend
TXN00994,CUST0007,RECV0131,1230.2,08-03-2026,12:30:39,WEB,SUCCESSFUL,0,Weekend
TXN00995,CUST0080,RECV0081,124.89,31-05-2026,15:41:10,IOS,SUCCESSFUL,0,Weekend
TXN00996,CUST0090,RECV0004,372.43,04-05-2026,10:14:19,ANDROID,SUCCESSFUL,0,Weekday
TXN00997,CUST0143,RECV0031,1089.2,05-06-2026,15:29:36,IOS,SUCCESSFUL,0,Weekday
TXN00998,CUST0117,RECV0009,2372.64,21-02-2026,10:32:04,ANDROID,SUCCESSFUL,0,Weekend
TXN00999,CUST0041,RECV0134,1669.33,15-01-2026,23:11:44,IOS,SUCCESSFUL,0,Weekday
TXN01000,CUST0117,RECV0046,5276.69,26-06-2026,08:05:47,WEB,SUCCESSFUL,1,Weekday
TXN01001,CUST0068,RECV0148,1224.57,14-05-2026,18:30:29,WEB,SUCCESSFUL,0,Weekday
TXN01002,CUST0164,RECV0088,2952.84,12-06-2026,03:34:37,ANDROID,SUCCESSFUL,1,Weekday
TXN01003,CUST0154,RECV0125,768.22,26-05-2026,23:56:28,ANDROID,SUCCESSFUL,0,Weekday
TXN01004,CUST0234,RECV0125,1193.4,01-01-2026,20:11:21,IOS,SUCCESSFUL,0,Weekday
TXN01005,CUST0146,RECV0013,2504.6,15-06-2026,21:35:32,IOS,SUCCESSFUL,0,Weekday
TXN01006,CUST0156,RECV0114,1073.39,25-01-2026,17:52:11,WEB,SUCCESSFUL,0,Weekend
TXN01007,CUST0119,RECV0034,130.36,24-02-2026,15:06:43,WEB,SUCCESSFUL,0,Weekday
TXN01008,CUST0108,RECV0083,367.42,27-05-2026,05:54:10,IOS,SUCCESSFUL,0,Weekday
TXN01009,CUST0167,RECV0107,87.95,13-05-2026,07:59:16,IOS,SUCCESSFUL,0,Weekday
TXN01010,CUST0190,RECV0118,5850.89,07-02-2026,09:27:36,IOS,SUCCESSFUL,1,Weekend
TXN01011,CUST0003,RECV0125,777.09,14-04-2026,14:49:17,ANDROID,FAILED,0,Weekday
TXN01012,CUST0104,RECV0066,1457.48,23-02-2026,00:20:27,IOS,SUCCESSFUL,0,Weekday
TXN01013,CUST0103,RECV0113,1273.62,25-02-2026,02:15:10,ANDROID,SUCCESSFUL,0,Weekday
TXN01014,CUST0241,RECV0100,203.08,12-01-2026,15:15:17,WEB,SUCCESSFUL,0,Weekday
TXN01015,CUST0193,RECV0026,979.3,16-01-2026,11:28:59,WEB,SUCCESSFUL,0,Weekday
TXN01016,CUST0069,RECV0118,498.53,19-01-2026,04:37:19,ANDROID,SUCCESSFUL,0,Weekday
TXN01017,CUST0046,RECV0012,1025.55,23-04-2026,08:35:33,WEB,SUCCESSFUL,0,Weekday
TXN01018,CUST0012,RECV0018,459.73,05-02-2026,22:47:20,WEB,SUCCESSFUL,0,Weekday
TXN01019,CUST0229,RECV0088,3353.74,24-02-2026,10:12:43,IOS,SUCCESSFUL,0,Weekday
TXN01020,CUST0131,RECV0006,394.51,04-06-2026,13:27:25,WEB,SUCCESSFUL,0,Weekday
TXN01021,CUST0031,RECV0145,5879.45,12-05-2026,16:55:51,ANDROID,SUCCESSFUL,0,Weekday
TXN01022,CUST0252,RECV0018,1017.85,14-03-2026,02:35:49,WEB,SUCCESSFUL,0,Weekend
TXN01023,CUST0045,RECV0049,3420.31,27-05-2026,13:52:17,WEB,SUCCESSFUL,0,Weekday
TXN01024,CUST0078,RECV0141,1833.66,16-06-2026,14:33:49,IOS,SUCCESSFUL,0,Weekday
TXN01025,CUST0011,RECV0002,2442.83,13-04-2026,00:00:14,IOS,SUCCESSFUL,0,Weekday
TXN01026,CUST0133,RECV0084,2677.69,27-02-2026,21:12:49,WEB,SUCCESSFUL,0,Weekday
TXN01027,CUST0079,RECV0053,1315.19,18-02-2026,00:34:38,ANDROID,SUCCESSFUL,0,Weekday
TXN01028,CUST0066,RECV0087,1460.71,19-05-2026,07:42:13,IOS,SUCCESSFUL,0,Weekday
TXN01029,CUST0218,RECV0148,1348.77,11-03-2026,04:56:57,ANDROID,SUCCESSFUL,0,Weekday
TXN01030,CUST0193,RECV0054,1646.37,07-01-2026,14:25:12,IOS,SUCCESSFUL,0,Weekday
TXN01031,CUST0064,RECV0130,103.7,24-01-2026,16:07:10,WEB,SUCCESSFUL,0,Weekend
TXN01032,CUST0251,RECV0082,956.08,04-06-2026,02:51:32,ANDROID,SUCCESSFUL,0,Weekday
TXN01033,CUST0058,RECV0125,1727.39,27-04-2026,03:22:23,IOS,SUCCESSFUL,0,Weekday
TXN01034,CUST0223,RECV0118,4707.83,16-06-2026,15:01:17,IOS,SUCCESSFUL,1,Weekday
TXN01035,CUST0024,RECV0046,2884.68,06-02-2026,16:09:08,ANDROID,SUCCESSFUL,0,Weekday
TXN01036,CUST0032,RECV0076,1965.63,02-06-2026,05:26:11,IOS,SUCCESSFUL,0,Weekday
TXN01037,CUST0078,RECV0087,8771.21,21-06-2026,15:13:19,ANDROID,SUCCESSFUL,0,Weekend
TXN01038,CUST0136,RECV0073,650.97,09-06-2026,01:47:55,IOS,SUCCESSFUL,0,Weekday
TXN01039,CUST0024,RECV0135,850.93,19-05-2026,00:22:57,ANDROID,SUCCESSFUL,0,Weekday
TXN01040,CUST0034,RECV0119,921.67,29-01-2026,14:08:54,WEB,SUCCESSFUL,0,Weekday
TXN01041,CUST0001,RECV0066,1178.62,21-03-2026,17:23:39,WEB,SUCCESSFUL,0,Weekend
TXN01042,CUST0245,RECV0147,3304.18,07-05-2026,16:08:51,ANDROID,SUCCESSFUL,0,Weekday
TXN01043,CUST0043,RECV0073,534.05,25-01-2026,07:14:16,ANDROID,SUCCESSFUL,0,Weekend
TXN01044,CUST0155,RECV0119,2743,26-03-2026,16:36:56,WEB,SUCCESSFUL,0,Weekday
TXN01045,CUST0168,RECV0038,985.49,19-04-2026,23:57:51,ANDROID,SUCCESSFUL,0,Weekend
TXN01046,CUST0102,RECV0026,5275.98,16-02-2026,12:20:00,ANDROID,SUCCESSFUL,1,Weekday
TXN01047,CUST0177,RECV0148,1852.06,18-02-2026,14:39:16,ANDROID,SUCCESSFUL,0,Weekday
TXN01048,CUST0144,RECV0087,889.82,17-06-2026,08:21:51,ANDROID,SUCCESSFUL,0,Weekday
TXN01049,CUST0234,RECV0145,1343.66,19-06-2026,02:50:23,IOS,SUCCESSFUL,0,Weekday
TXN01050,CUST0065,RECV0088,1009.01,25-01-2026,17:45:18,ANDROID,SUCCESSFUL,0,Weekend
TXN01051,CUST0158,RECV0022,178.95,26-04-2026,05:25:52,WEB,SUCCESSFUL,0,Weekend
TXN01052,CUST0100,RECV0057,1084.59,06-02-2026,23:47:22,ANDROID,SUCCESSFUL,0,Weekday
TXN01053,CUST0025,RECV0059,234.44,17-05-2026,05:23:10,WEB,SUCCESSFUL,0,Weekend
TXN01054,CUST0116,RECV0109,984.61,08-02-2026,01:25:18,IOS,SUCCESSFUL,0,Weekend
TXN01055,CUST0216,RECV0035,1667.73,02-05-2026,00:04:16,IOS,SUCCESSFUL,0,Weekend
TXN01056,CUST0160,RECV0018,3734.09,23-02-2026,15:52:10,ANDROID,SUCCESSFUL,1,Weekday
TXN01057,CUST0201,RECV0101,2005.79,10-02-2026,11:04:14,ANDROID,SUCCESSFUL,0,Weekday
TXN01058,CUST0072,RECV0118,230.2,13-04-2026,04:13:28,WEB,SUCCESSFUL,0,Weekday
TXN01059,CUST0168,RECV0134,1950.63,03-01-2026,20:38:30,ANDROID,SUCCESSFUL,0,Weekend
TXN01060,CUST0153,RECV0117,723.53,01-02-2026,10:56:17,WEB,SUCCESSFUL,0,Weekend
TXN01061,CUST0196,RECV0088,966.63,07-03-2026,22:44:55,ANDROID,SUCCESSFUL,0,Weekend
TXN01062,CUST0116,RECV0118,3563.3,14-05-2026,11:15:55,WEB,SUCCESSFUL,0,Weekday
TXN01063,CUST0222,RECV0087,66.33,18-04-2026,23:46:17,IOS,SUCCESSFUL,0,Weekend
TXN01064,CUST0169,RECV0065,1647.92,18-04-2026,00:06:45,ANDROID,SUCCESSFUL,0,Weekend
TXN01065,CUST0254,RECV0069,1693.55,26-02-2026,15:35:38,WEB,SUCCESSFUL,0,Weekday
TXN01066,CUST0196,RECV0026,959.49,11-01-2026,07:23:37,ANDROID,SUCCESSFUL,0,Weekend
TXN01067,CUST0216,RECV0011,536.96,11-04-2026,14:36:55,IOS,SUCCESSFUL,0,Weekend
TXN01068,CUST0222,RECV0056,531.42,21-06-2026,20:21:06,ANDROID,SUCCESSFUL,0,Weekend
TXN01069,CUST0015,RECV0065,3923,27-04-2026,11:22:15,WEB,SUCCESSFUL,0,Weekday
TXN01070,CUST0167,RECV0068,1100.19,28-04-2026,06:35:49,ANDROID,SUCCESSFUL,0,Weekday
TXN01071,CUST0165,RECV0045,773.25,13-04-2026,10:22:39,ANDROID,SUCCESSFUL,0,Weekday
TXN01072,CUST0163,RECV0118,2594.46,20-03-2026,15:40:11,WEB,SUCCESSFUL,1,Weekday
TXN01073,CUST0136,RECV0113,2042.27,05-05-2026,05:20:01,ANDROID,SUCCESSFUL,0,Weekday
TXN01074,CUST0159,RECV0144,333.57,10-05-2026,17:11:25,WEB,SUCCESSFUL,0,Weekend
TXN01075,CUST0102,RECV0012,1124.25,24-01-2026,12:54:16,WEB,SUCCESSFUL,0,Weekend
TXN01076,CUST0182,RECV0125,5615.07,12-04-2026,19:36:05,IOS,SUCCESSFUL,1,Weekend
TXN01077,CUST0227,RECV0141,5392.03,11-01-2026,00:31:14,IOS,SUCCESSFUL,0,Weekend
TXN01078,CUST0126,RECV0056,573.9,27-02-2026,07:01:54,IOS,SUCCESSFUL,0,Weekday
TXN01079,CUST0213,RECV0146,851.21,23-05-2026,16:37:25,ANDROID,SUCCESSFUL,0,Weekend
TXN01080,CUST0134,RECV0068,908.6,04-04-2026,07:20:34,IOS,SUCCESSFUL,0,Weekend
TXN01081,CUST0069,RECV0064,1724.42,24-03-2026,04:06:58,WEB,SUCCESSFUL,0,Weekday
TXN01082,CUST0244,RECV0012,844.15,18-05-2026,22:44:41,IOS,SUCCESSFUL,0,Weekday
TXN01083,CUST0239,RECV0014,1422.54,10-03-2026,15:37:27,IOS,SUCCESSFUL,0,Weekday
TXN01084,CUST0012,RECV0015,2790.14,24-05-2026,22:09:04,IOS,SUCCESSFUL,0,Weekend
TXN01085,CUST0142,RECV0118,6064.18,26-05-2026,22:48:08,IOS,SUCCESSFUL,1,Weekday
TXN01086,CUST0232,RECV0078,1114.26,21-03-2026,16:26:09,WEB,SUCCESSFUL,0,Weekend
TXN01087,CUST0162,RECV0014,3644.04,02-01-2026,18:07:49,IOS,SUCCESSFUL,0,Weekday
TXN01088,CUST0033,RECV0042,1520.17,16-05-2026,19:49:48,ANDROID,SUCCESSFUL,0,Weekend
TXN01089,CUST0016,RECV0031,1447.38,16-06-2026,12:36:44,ANDROID,SUCCESSFUL,0,Weekday
TXN01090,CUST0209,RECV0036,112.61,08-04-2026,03:19:22,ANDROID,SUCCESSFUL,0,Weekday
TXN01091,CUST0130,RECV0034,7825.03,08-05-2026,11:41:40,ANDROID,SUCCESSFUL,0,Weekday
TXN01092,CUST0049,RECV0012,748.17,15-05-2026,11:06:10,WEB,FAILED,1,Weekday
TXN01093,CUST0007,RECV0034,1731.61,02-01-2026,11:54:04,WEB,SUCCESSFUL,1,Weekday
TXN01094,CUST0256,RECV0089,145.55,16-02-2026,04:38:23,WEB,SUCCESSFUL,0,Weekday
TXN01095,CUST0091,RECV0088,2979.97,10-05-2026,03:51:59,WEB,SUCCESSFUL,1,Weekend
TXN01096,CUST0056,RECV0133,508.11,31-03-2026,15:12:38,ANDROID,SUCCESSFUL,0,Weekday
TXN01097,CUST0173,RECV0141,407.23,27-04-2026,03:42:35,IOS,SUCCESSFUL,0,Weekday
TXN01098,CUST0051,RECV0026,246.28,14-05-2026,18:36:44,WEB,SUCCESSFUL,0,Weekday
TXN01099,CUST0103,RECV0088,1631.63,14-03-2026,20:27:25,IOS,SUCCESSFUL,0,Weekend
TXN01100,CUST0252,RECV0083,2147.75,07-01-2026,12:19:31,WEB,SUCCESSFUL,0,Weekday
TXN01101,CUST0029,RECV0049,961.64,16-05-2026,18:47:57,IOS,SUCCESSFUL,0,Weekend
TXN01102,CUST0161,RECV0013,1226.71,13-01-2026,06:22:34,IOS,SUCCESSFUL,0,Weekday
TXN01103,CUST0223,RECV0046,2134.87,11-05-2026,22:02:58,WEB,SUCCESSFUL,0,Weekday
TXN01104,CUST0096,RECV0019,81.56,26-02-2026,06:36:40,IOS,SUCCESSFUL,0,Weekday
TXN01105,CUST0196,RECV0030,752.5,22-02-2026,07:42:52,ANDROID,SUCCESSFUL,0,Weekend
TXN01106,CUST0091,RECV0096,6557.98,10-04-2026,01:09:09,IOS,SUCCESSFUL,0,Weekday
TXN01107,CUST0133,RECV0080,1611.98,19-04-2026,23:58:17,WEB,SUCCESSFUL,0,Weekend
TXN01108,CUST0213,RECV0049,578,16-04-2026,08:38:00,IOS,SUCCESSFUL,0,Weekday
TXN01109,CUST0022,RECV0033,1377.64,28-06-2026,02:40:07,ANDROID,SUCCESSFUL,0,Weekend
TXN01110,CUST0035,RECV0043,805.18,16-02-2026,21:45:59,IOS,SUCCESSFUL,0,Weekday
TXN01111,CUST0147,RECV0067,1417.66,14-03-2026,12:52:56,ANDROID,SUCCESSFUL,0,Weekend
TXN01112,CUST0255,RECV0073,291.88,21-02-2026,03:14:02,ANDROID,SUCCESSFUL,0,Weekend
TXN01113,CUST0043,RECV0062,306.3,27-06-2026,14:47:09,IOS,SUCCESSFUL,0,Weekend
TXN01114,CUST0258,RECV0082,502.71,18-02-2026,10:55:16,ANDROID,SUCCESSFUL,1,Weekday
TXN01115,CUST0237,RECV0015,5108.74,21-02-2026,09:32:04,ANDROID,SUCCESSFUL,0,Weekend
TXN01116,CUST0100,RECV0113,5777,27-03-2026,19:33:18,ANDROID,SUCCESSFUL,1,Weekday
TXN01117,CUST0163,RECV0087,368.95,15-01-2026,00:39:46,WEB,SUCCESSFUL,0,Weekday
TXN01118,CUST0190,RECV0087,425.63,10-01-2026,12:00:36,ANDROID,SUCCESSFUL,0,Weekend
TXN01119,CUST0062,RECV0010,2412.34,27-02-2026,00:41:52,ANDROID,SUCCESSFUL,0,Weekday
TXN01120,CUST0198,RECV0100,355.63,14-03-2026,07:43:31,WEB,SUCCESSFUL,0,Weekend
TXN01121,CUST0233,RECV0040,531.15,03-05-2026,07:09:18,IOS,SUCCESSFUL,0,Weekend
TXN01122,CUST0199,RECV0095,6001.26,07-03-2026,09:09:02,IOS,SUCCESSFUL,0,Weekend
TXN01123,CUST0117,RECV0026,580.61,13-04-2026,13:56:26,IOS,SUCCESSFUL,0,Weekday
TXN01124,CUST0228,RECV0087,2000.52,10-04-2026,04:46:33,IOS,SUCCESSFUL,0,Weekday
TXN01125,CUST0098,RECV0118,6972.49,26-05-2026,11:57:29,WEB,SUCCESSFUL,0,Weekday
TXN01126,CUST0192,RECV0125,1535.23,14-06-2026,14:19:57,WEB,SUCCESSFUL,1,Weekend
TXN01127,CUST0212,RECV0145,81.81,14-01-2026,21:24:59,ANDROID,SUCCESSFUL,0,Weekday
TXN01128,CUST0227,RECV0099,553.84,07-01-2026,08:47:43,ANDROID,SUCCESSFUL,0,Weekday
TXN01129,CUST0206,RECV0051,3248.83,28-05-2026,14:15:55,IOS,SUCCESSFUL,0,Weekday
TXN01130,CUST0162,RECV0136,3649.26,06-06-2026,21:06:50,ANDROID,SUCCESSFUL,0,Weekend
TXN01131,CUST0005,RECV0087,2683.87,14-01-2026,06:47:09,IOS,SUCCESSFUL,0,Weekday
TXN01132,CUST0034,RECV0081,266.06,03-04-2026,15:21:45,IOS,SUCCESSFUL,0,Weekday
TXN01133,CUST0052,RECV0141,5049.16,24-05-2026,13:10:35,WEB,SUCCESSFUL,1,Weekend
TXN01134,CUST0144,RECV0064,4566.81,26-06-2026,04:58:28,WEB,SUCCESSFUL,0,Weekday
TXN01135,CUST0070,RECV0123,1702.07,08-04-2026,18:44:52,ANDROID,SUCCESSFUL,0,Weekday
TXN01136,CUST0094,RECV0126,5140.59,25-04-2026,11:56:21,WEB,SUCCESSFUL,0,Weekend
TXN01137,CUST0036,RECV0034,3206.36,15-02-2026,03:59:50,ANDROID,SUCCESSFUL,0,Weekend
TXN01138,CUST0165,RECV0022,2029.15,16-03-2026,00:39:57,IOS,SUCCESSFUL,0,Weekday
TXN01139,CUST0187,RECV0034,1599.48,06-03-2026,15:20:57,ANDROID,SUCCESSFUL,0,Weekday
TXN01140,CUST0123,RECV0088,821.46,29-06-2026,01:17:47,IOS,SUCCESSFUL,0,Weekday
TXN01141,CUST0235,RECV0013,1175.36,18-06-2026,00:47:36,WEB,FAILED,1,Weekday
TXN01142,CUST0103,RECV0010,1721.76,01-05-2026,22:24:21,IOS,SUCCESSFUL,0,Weekday
TXN01143,CUST0218,RECV0034,739.2,15-04-2026,08:35:12,WEB,SUCCESSFUL,0,Weekday
TXN01144,CUST0043,RECV0022,3673.75,26-04-2026,16:57:07,IOS,FAILED,0,Weekend
TXN01145,CUST0055,RECV0145,23979.74,04-03-2026,02:55:04,ANDROID,FAILED,1,Weekday
TXN01146,CUST0175,RECV0012,2562.9,08-06-2026,20:55:21,IOS,SUCCESSFUL,0,Weekday
TXN01147,CUST0063,RECV0052,220.71,15-01-2026,05:05:45,ANDROID,SUCCESSFUL,0,Weekday
TXN01148,CUST0222,RECV0073,663.15,25-06-2026,10:40:33,IOS,SUCCESSFUL,0,Weekday
TXN01149,CUST0254,RECV0121,257.96,04-06-2026,18:55:55,WEB,SUCCESSFUL,0,Weekday
TXN01150,CUST0260,RECV0148,1942.31,02-01-2026,18:12:44,WEB,SUCCESSFUL,0,Weekday
TXN01151,CUST0097,RECV0059,2658.17,17-02-2026,18:18:38,WEB,SUCCESSFUL,0,Weekday
TXN01152,CUST0147,RECV0089,4728.75,25-02-2026,00:41:56,WEB,SUCCESSFUL,0,Weekday
TXN01153,CUST0145,RECV0087,1087.81,11-02-2026,01:39:48,WEB,SUCCESSFUL,0,Weekday
TXN01154,CUST0229,RECV0023,4219.59,04-01-2026,22:43:38,IOS,SUCCESSFUL,0,Weekend
TXN01155,CUST0135,RECV0123,3835.12,23-03-2026,15:20:34,IOS,SUCCESSFUL,0,Weekday
TXN01156,CUST0117,RECV0118,1790.29,31-05-2026,10:59:50,IOS,SUCCESSFUL,1,Weekend
TXN01157,CUST0238,RECV0037,3707.24,29-04-2026,13:01:55,IOS,SUCCESSFUL,0,Weekday
TXN01158,CUST0196,RECV0145,2768.12,11-06-2026,05:09:37,WEB,SUCCESSFUL,1,Weekday
TXN01159,CUST0049,RECV0039,683.98,05-01-2026,00:31:25,ANDROID,SUCCESSFUL,0,Weekday
TXN01160,CUST0143,RECV0012,1934.93,28-02-2026,13:54:10,IOS,SUCCESSFUL,0,Weekend
TXN01161,CUST0031,RECV0018,766.52,01-04-2026,15:38:18,WEB,SUCCESSFUL,0,Weekday
TXN01162,CUST0254,RECV0004,1840.67,25-02-2026,05:21:40,WEB,SUCCESSFUL,0,Weekday
TXN01163,CUST0220,RECV0141,1744.12,06-06-2026,23:23:51,IOS,SUCCESSFUL,0,Weekend
TXN01164,CUST0190,RECV0017,3453.86,25-05-2026,06:20:44,ANDROID,SUCCESSFUL,1,Weekday
TXN01165,CUST0244,RECV0148,911.68,13-03-2026,06:57:08,WEB,SUCCESSFUL,0,Weekday
TXN01166,CUST0118,RECV0064,1481.32,01-06-2026,00:20:32,IOS,SUCCESSFUL,0,Weekday
TXN01167,CUST0076,RECV0013,1683.58,09-06-2026,23:17:04,WEB,SUCCESSFUL,0,Weekday
TXN01168,CUST0142,RECV0016,1470.14,06-02-2026,20:00:20,ANDROID,SUCCESSFUL,0,Weekday
TXN01169,CUST0248,RECV0034,1107.94,24-05-2026,10:38:56,IOS,SUCCESSFUL,0,Weekend
TXN01170,CUST0097,RECV0076,76.6,02-06-2026,06:33:51,WEB,SUCCESSFUL,0,Weekday
TXN01171,CUST0193,RECV0003,1642.02,19-04-2026,04:18:01,ANDROID,FAILED,0,Weekend
TXN01172,CUST0216,RECV0038,382.02,21-01-2026,17:10:38,IOS,SUCCESSFUL,0,Weekday
TXN01173,CUST0056,RECV0051,1901.9,12-03-2026,09:10:37,IOS,SUCCESSFUL,0,Weekday
TXN01174,CUST0223,RECV0141,1299.27,15-06-2026,20:18:20,ANDROID,SUCCESSFUL,0,Weekday
TXN01175,CUST0021,RECV0118,1457.02,11-05-2026,02:59:04,IOS,SUCCESSFUL,0,Weekday
TXN01176,CUST0084,RECV0145,5496.35,02-03-2026,02:26:21,IOS,SUCCESSFUL,0,Weekday
TXN01177,CUST0206,RECV0125,3431.14,20-05-2026,22:09:35,IOS,SUCCESSFUL,0,Weekday
TXN01178,CUST0230,RECV0034,7211.99,10-02-2026,17:01:03,WEB,SUCCESSFUL,1,Weekday
TXN01179,CUST0116,RECV0148,3075.36,03-05-2026,04:32:20,ANDROID,SUCCESSFUL,0,Weekend
TXN01180,CUST0203,RECV0075,257.57,05-01-2026,22:44:26,WEB,SUCCESSFUL,0,Weekday
TXN01181,CUST0103,RECV0148,340.4,31-05-2026,11:44:05,ANDROID,SUCCESSFUL,0,Weekend
TXN01182,CUST0085,RECV0013,3846.92,12-04-2026,09:17:35,WEB,SUCCESSFUL,1,Weekend
TXN01183,CUST0082,RECV0066,558.42,21-02-2026,08:25:07,IOS,SUCCESSFUL,0,Weekend
TXN01184,CUST0015,RECV0132,1215.67,25-04-2026,05:07:02,ANDROID,SUCCESSFUL,0,Weekend
TXN01185,CUST0106,RECV0077,952.66,21-02-2026,06:56:37,WEB,SUCCESSFUL,0,Weekend
TXN01186,CUST0238,RECV0059,1484.97,14-01-2026,06:32:01,IOS,SUCCESSFUL,0,Weekday
TXN01187,CUST0093,RECV0118,2522.97,27-03-2026,14:25:38,IOS,SUCCESSFUL,0,Weekday
TXN01188,CUST0246,RECV0064,3964.97,24-05-2026,00:39:03,ANDROID,SUCCESSFUL,1,Weekend
TXN01189,CUST0001,RECV0146,1375.78,19-03-2026,01:23:13,ANDROID,SUCCESSFUL,0,Weekday
TXN01190,CUST0191,RECV0026,9611.42,20-01-2026,09:09:16,ANDROID,SUCCESSFUL,1,Weekday
TXN01191,CUST0062,RECV0008,1064.54,12-06-2026,05:00:07,IOS,SUCCESSFUL,0,Weekday
TXN01192,CUST0234,RECV0070,4136.46,29-05-2026,18:30:04,WEB,SUCCESSFUL,0,Weekday
TXN01193,CUST0111,RECV0097,456.83,17-01-2026,13:11:00,IOS,SUCCESSFUL,1,Weekend
TXN01194,CUST0033,RECV0123,5618.42,13-03-2026,00:42:17,IOS,SUCCESSFUL,0,Weekday
TXN01195,CUST0121,RECV0001,1963.98,26-06-2026,18:53:54,ANDROID,SUCCESSFUL,0,Weekday
TXN01196,CUST0251,RECV0013,1527.06,01-03-2026,14:52:30,IOS,SUCCESSFUL,1,Weekend
TXN01197,CUST0191,RECV0083,445.27,22-05-2026,13:11:37,IOS,SUCCESSFUL,0,Weekday
TXN01198,CUST0178,RECV0026,1224.24,16-03-2026,21:34:26,IOS,SUCCESSFUL,0,Weekday
TXN01199,CUST0045,RECV0141,439.46,04-06-2026,20:29:28,IOS,SUCCESSFUL,0,Weekday
TXN01200,CUST0085,RECV0026,824.11,11-01-2026,23:10:54,WEB,SUCCESSFUL,1,Weekend
TXN01201,CUST0106,RECV0108,1779.15,27-06-2026,17:02:33,WEB,SUCCESSFUL,0,Weekend
TXN01202,CUST0131,RECV0043,1382.75,21-05-2026,22:50:21,WEB,SUCCESSFUL,0,Weekday
TXN01203,CUST0192,RECV0134,2046.12,21-05-2026,07:36:22,IOS,SUCCESSFUL,0,Weekday
TXN01204,CUST0055,RECV0117,4826.56,27-02-2026,06:45:00,WEB,SUCCESSFUL,0,Weekday
TXN01205,CUST0056,RECV0087,1417.72,07-05-2026,07:48:25,IOS,SUCCESSFUL,0,Weekday
TXN01206,CUST0050,RECV0073,1615.5,18-02-2026,05:52:49,ANDROID,SUCCESSFUL,0,Weekday
TXN01207,CUST0130,RECV0109,219.02,26-04-2026,12:00:44,WEB,SUCCESSFUL,0,Weekend
TXN01208,CUST0199,RECV0125,2326.2,06-04-2026,20:39:37,IOS,FAILED,0,Weekday
TXN01209,CUST0017,RECV0073,2371.82,08-05-2026,17:49:06,IOS,SUCCESSFUL,1,Weekday
TXN01210,CUST0180,RECV0007,6818.69,25-06-2026,02:30:16,IOS,SUCCESSFUL,0,Weekday
TXN01211,CUST0126,RECV0117,3168.66,11-06-2026,07:38:30,IOS,FAILED,0,Weekday
TXN01212,CUST0232,RECV0025,2425.17,25-02-2026,00:59:32,WEB,SUCCESSFUL,1,Weekday
TXN01213,CUST0093,RECV0012,286.7,29-04-2026,20:46:03,WEB,SUCCESSFUL,0,Weekday
TXN01214,CUST0252,RECV0076,3581.51,14-02-2026,09:38:21,ANDROID,SUCCESSFUL,0,Weekend
TXN01215,CUST0080,RECV0088,6698.76,20-01-2026,20:57:11,WEB,SUCCESSFUL,1,Weekday
TXN01216,CUST0155,RECV0026,417.3,16-02-2026,07:45:28,IOS,SUCCESSFUL,0,Weekday
TXN01217,CUST0052,RECV0118,679.91,12-02-2026,18:01:28,WEB,SUCCESSFUL,0,Weekday
TXN01218,CUST0217,RECV0034,418.73,18-01-2026,11:30:25,WEB,SUCCESSFUL,0,Weekend
TXN01219,CUST0071,RECV0087,4546.44,31-01-2026,06:28:42,WEB,SUCCESSFUL,0,Weekend
